Inputfile FileNo. ParticleNo. Valid red green blue bright redstd greenstd bluestd brightstd redhi greenhi bluehi brighthi area perimeter circ 
ImageD.jpg 4 88 0 32 103 45 75 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageD.jpg 4 89 0 30 104 43 75 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageD.jpg 4 90 0 32 103 45 75 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageD.jpg 4 91 0 3.253986e+01 1.033442e+02 4.500362e+01 7.543116e+01 7.046897e-01 7.961286e-01 1.161498e+00 6.920116e-01 34 105 47 77 276 1.174360e+02 2.514875e-01 
ImageD.jpg 4 92 0 32 103 45 75 0 0 0 0 255 255 255 255 8 1.372000e+01 5.340619e-01 
ImageD.jpg 4 93 0 3.265079e+01 103 4.393651e+01 7.504762e+01 5.435466e-01 2.540003e-01 1.045312e+00 2.146694e-01 33 255 45 255 63 3.919200e+01 5.154132e-01 
ImageD.jpg 4 94 0 34 102 45 75 0 0 0 0 255 255 255 255 1 0 Inf 
ImageD.jpg 4 95 0 33 102 45 75 0 0 0 0 255 255 255 255 4 5.053000e+00 1.968662e+00 
ImageE.jpg 5 1 0 3.077096e+01 1.006250e+02 4.387045e+01 7.319348e+01 1.550162e+00 2.828994e+00 1.631858e+00 2.091949e+00 33 105 47 77 7086 4.422970e+02 4.551798e-01 
ImageE.jpg 5 2 0 31 95 43 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 3 0 3.310439e+01 1.141775e+02 4.932197e+01 8.252205e+01 2.101444e+00 8.013222e+00 3.947938e+00 5.615074e+00 36 125 55 90 12290 4.381050e+02 8.046469e-01 
ImageE.jpg 5 4 0 31 96 42 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 5 0 31 95 43 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 6 0 31 95 43 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 7 0 31 95 43 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 8 0 3.224451e+01 1.085100e+02 4.714574e+01 7.867728e+01 1.677485e+00 6.499500e+00 3.086697e+00 4.473751e+00 35 119 52 86 12159 4.444230e+02 7.735968e-01 
ImageE.jpg 5 9 0 3.166667e+01 9.433333e+01 43 70 5.773503e-01 5.773503e-01 0 0 32 95 255 255 3 3.920000e+00 2.453347e+00 
ImageE.jpg 5 10 0 3.859554e+01 1.474792e+02 6.180987e+01 1.051603e+02 3.925533e+00 1.979585e+01 8.867928e+00 1.367218e+01 44 169 72 120 17814 4.987100e+02 9.000677e-01 
ImageE.jpg 5 11 0 28 97 42 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 12 1 4.286853e+01 1.735327e+02 7.016132e+01 1.226898e+02 5.656844e+00 2.931301e+01 1.252410e+01 2.015517e+01 50 205 84 145 17183 4.722200e+02 9.683227e-01 
ImageE.jpg 5 13 1 4.362489e+01 1.790076e+02 7.232860e+01 1.263788e+02 5.763194e+00 3.038099e+01 1.271443e+01 2.082857e+01 51 216 86 152 20338 5.132420e+02 9.702278e-01 
ImageE.jpg 5 14 0 3.846803e+01 1.422448e+02 5.890687e+01 1.017310e+02 3.604374e+00 1.692133e+01 8.073709e+00 1.176412e+01 43 159 67 114 9213 3.952800e+02 7.409711e-01 
ImageE.jpg 5 15 1 4.477375e+01 1.837748e+02 7.282609e+01 1.295790e+02 6.438347e+00 3.484182e+01 1.406538e+01 2.379043e+01 53 226 89 159 16986 4.636360e+02 9.929941e-01 
ImageE.jpg 5 16 0 4.406278e+01 1.814879e+02 7.255402e+01 1.279926e+02 6.096327e+00 3.366808e+01 1.322453e+01 2.294803e+01 52 223 88 156 18476 4.868770e+02 9.794433e-01 
ImageE.jpg 5 17 1 4.327141e+01 1.779040e+02 7.114121e+01 1.254914e+02 5.293992e+00 2.889695e+01 1.193157e+01 1.972403e+01 51 218 86 152 36314 9.243110e+02 5.341309e-01 
ImageE.jpg 5 18 1 4.610526e+01 1.936472e+02 7.532703e+01 1.360496e+02 6.440197e+00 3.578334e+01 1.357552e+01 2.429936e+01 54 235 90 164 16702 4.613620e+02 9.860404e-01 
ImageE.jpg 5 19 0 3.542024e+01 1.311076e+02 5.177959e+01 9.344196e+01 6.596564e+00 2.401012e+01 8.577727e+00 1.654768e+01 47 173 67 122 15979 4.720220e+02 9.012286e-01 
ImageE.jpg 5 20 0 32 95 39 70 0 0 1.414214e+00 0 255 255 40 255 2 1.960000e+00 6.542259e+00 
ImageE.jpg 5 21 1 4.387923e+01 1.812851e+02 7.121149e+01 1.276694e+02 6.298029e+00 3.328018e+01 1.314303e+01 2.278047e+01 52 220 86 154 20535 5.163330e+02 9.679319e-01 
ImageE.jpg 5 22 1 4.288165e+01 1.717773e+02 6.916872e+01 1.215486e+02 4.906348e+00 2.399487e+01 1.063636e+01 1.648184e+01 49 199 81 140 18504 4.830630e+02 9.964785e-01 
ImageE.jpg 5 23 0 4.326980e+01 1.781585e+02 7.166319e+01 1.257046e+02 5.680977e+00 3.069667e+01 1.228133e+01 2.093645e+01 52 225 87 157 21861 5.268620e+02 9.896603e-01 
ImageE.jpg 5 24 1 4.451067e+01 1.803887e+02 7.095509e+01 1.272944e+02 6.127013e+00 3.228515e+01 1.299919e+01 2.206609e+01 53 222 86 156 16500 4.576900e+02 9.898080e-01 
ImageE.jpg 5 25 1 4.289610e+01 1.757897e+02 6.939482e+01 1.239280e+02 5.261765e+00 2.657647e+01 1.112106e+01 1.820084e+01 50 208 82 146 21164 5.163990e+02 9.973253e-01 
ImageE.jpg 5 26 1 4.671103e+01 1.984940e+02 7.617985e+01 1.391779e+02 6.514410e+00 3.752160e+01 1.361925e+01 2.532193e+01 56 249 92 173 23314 5.410040e+02 1.000981e+00 
ImageE.jpg 5 27 0 3.710412e+01 1.324426e+02 5.457008e+01 9.503390e+01 3.813138e+00 1.811908e+01 7.903839e+00 1.250558e+01 42 155 65 111 3717 3.085510e+02 4.906237e-01 
ImageE.jpg 5 28 1 4.007559e+01 1.593425e+02 6.379379e+01 1.127891e+02 4.746398e+00 2.467363e+01 1.107784e+01 1.693086e+01 46 190 78 134 16100 4.581690e+02 9.637943e-01 
ImageE.jpg 5 29 1 4.479150e+01 1.883143e+02 7.335735e+01 1.323090e+02 6.164680e+00 3.448493e+01 1.293168e+01 2.338029e+01 54 236 89 164 23803 5.486460e+02 9.937042e-01 
ImageE.jpg 5 30 0 43 92 47 72 1 1 1 1 44 93 48 73 3 3.920000e+00 2.453347e+00 
ImageE.jpg 5 31 0 3.430417e+01 1.208687e+02 5.039457e+01 8.694338e+01 2.352046e+00 1.113403e+01 4.583601e+00 7.514935e+00 38 138 57 98 12733 4.828690e+02 6.862494e-01 
ImageE.jpg 5 32 0 41 95 4.150000e+01 7.250000e+01 3.162278e+00 2.943920e+00 3.415650e+00 3 45 98 46 76 4 4.408000e+00 2.586942e+00 
ImageE.jpg 5 33 0 3.650000e+01 9.250000e+01 4.350000e+01 7.050000e+01 7.071068e-01 7.071068e-01 7.071068e-01 7.071068e-01 37 93 44 71 2 2.812000e+00 3.178405e+00 
ImageE.jpg 5 34 0 3.645455e+01 9.750000e+01 3.972727e+01 7.268182e+01 3.634848e+00 2.939874e+00 2.746111e+00 2.437531e+00 43 101 43 77 22 2.463700e+01 4.554670e-01 
ImageE.jpg 5 35 0 3.324324e+01 1.065676e+02 3.878378e+01 7.683784e+01 5.133795e+00 7.646860e+00 3.830688e+00 5.330799e+00 41 121 46 87 37 2.426500e+01 7.896797e-01 
ImageE.jpg 5 36 1 3.618022e+01 1.386689e+02 5.602153e+01 9.859821e+01 4.381954e+00 2.136891e+01 9.102915e+00 1.468443e+01 43 170 69 120 18766 5.227190e+02 8.630680e-01 
ImageE.jpg 5 37 0 3.975971e+01 1.560284e+02 6.260846e+01 1.106320e+02 4.368438e+00 2.290147e+01 9.764744e+00 1.572823e+01 45 183 74 129 16264 4.671670e+02 9.364679e-01 
ImageE.jpg 5 38 0 31 96 42 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 39 0 3.114815e+01 9.614815e+01 4.214815e+01 7.014815e+01 4.517224e-01 4.517224e-01 4.517224e-01 4.517224e-01 32 97 43 71 54 2.814300e+01 8.567672e-01 
ImageE.jpg 5 40 0 3.132000e+01 96 4.216000e+01 7.016000e+01 4.760952e-01 5.773503e-01 3.741657e-01 3.741657e-01 32 97 43 71 25 2.115500e+01 7.019785e-01 
ImageE.jpg 5 41 0 2.983735e+01 9.821872e+01 4.131418e+01 7.126645e+01 1.113809e+00 1.293822e+00 1.202105e+00 1.052139e+00 32 100 43 73 2158 3.414830e+02 2.325536e-01 
ImageE.jpg 5 42 0 31 96 42 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 43 0 3.250000e+01 9.425000e+01 44 70 1.732051e+00 9.574271e-01 1.154701e+00 0 34 95 45 255 4 3.556000e+00 3.975084e+00 
ImageE.jpg 5 44 0 3.045787e+01 1.048611e+02 4.393645e+01 7.561436e+01 1.747859e+00 5.873660e+00 2.723328e+00 4.052269e+00 33 115 49 82 11298 5.404820e+02 4.860142e-01 
ImageE.jpg 5 45 0 31 96 42 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 46 0 30 97 43 71 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 47 0 3.235032e+01 1.159671e+02 4.779026e+01 8.316493e+01 3.110879e+00 1.422299e+01 5.715142e+00 9.746395e+00 38 142 58 101 14618 8.597020e+02 2.485432e-01 
ImageE.jpg 5 48 0 3.458170e+01 1.300144e+02 5.283026e+01 9.265682e+01 3.023278e+00 1.463742e+01 6.380007e+00 1.005330e+01 39 151 63 108 19424 5.584790e+02 7.825910e-01 
ImageE.jpg 5 49 0 39 91 45 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 50 0 3.465000e+01 9.960000e+01 4.110000e+01 7.355000e+01 3.787445e+00 3.408967e+00 3.370148e+00 2.762055e+00 39 104 46 78 20 1.769800e+01 8.024010e-01 
ImageE.jpg 5 51 0 31 96 42 70 0 0 0 0 255 255 255 255 4 3.556000e+00 3.975084e+00 
ImageE.jpg 5 52 0 37 1.027447e+02 4.257447e+01 7.614894e+01 5.718011e+00 6.008936e+00 4.322563e+00 4.378697e+00 46 114 50 85 47 4.133400e+01 3.456948e-01 
ImageE.jpg 5 53 0 31 96 42 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 54 0 3.250000e+01 9.450000e+01 4.350000e+01 7.050000e+01 7.071068e-01 7.071068e-01 7.071068e-01 7.071068e-01 33 95 44 71 2 1.960000e+00 6.542259e+00 
ImageE.jpg 5 55 0 31 96 42 70 0 0 0 0 255 255 255 255 6 5.905000e+00 2.162327e+00 
ImageE.jpg 5 56 0 35 93 45 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 57 0 3.075000e+01 9.650000e+01 4.025000e+01 7.025000e+01 1.258306e+00 5.773503e-01 5.000000e-01 5.000000e-01 32 97 41 71 4 4.590000e+00 2.385857e+00 
ImageE.jpg 5 58 0 36 95 36 7.050000e+01 1.414214e+00 0 1.414214e+00 7.071068e-01 37 255 37 71 2 1.960000e+00 6.542259e+00 
ImageE.jpg 5 59 0 2.916129e+01 1.042903e+02 4.264516e+01 7.474194e+01 3.908084e+00 4.436166e+00 3.979517e+00 3.214216e+00 36 112 47 80 31 1.852500e+01 1.135155e+00 
ImageE.jpg 5 60 0 29 97 38 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 61 0 3.850000e+01 9.450000e+01 3.650000e+01 71 3.535534e+00 7.071068e-01 7.071068e-01 1.414214e+00 41 95 37 72 2 2.812000e+00 3.178405e+00 
ImageE.jpg 5 62 0 32 96 36 70 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageE.jpg 5 63 0 3.231818e+01 1.037455e+02 3.800909e+01 7.485455e+01 4.792831e+00 5.165937e+00 3.577441e+00 3.992737e+00 39 113 44 82 110 7.056900e+01 2.775713e-01 
ImageE.jpg 5 64 0 3.059765e+01 1.066241e+02 4.396209e+01 7.670683e+01 1.799736e+00 6.724869e+00 3.125307e+00 4.619565e+00 34 118 49 84 9022 6.068740e+02 3.078333e-01 
ImageE.jpg 5 65 0 37 9.375000e+01 3.975000e+01 7.075000e+01 1.632993e+00 5.000000e-01 1.500000e+00 5.000000e-01 39 94 41 71 4 3.556000e+00 3.975084e+00 
ImageE.jpg 5 66 0 3.084783e+01 9.989130e+01 3.860870e+01 7.221739e+01 2.403399e+00 2.975666e+00 2.752601e+00 1.931183e+00 35 105 44 76 46 2.811900e+01 7.310851e-01 
ImageE.jpg 5 67 0 3.045030e+01 1.037952e+02 4.193439e+01 7.480020e+01 1.994274e+00 5.589063e+00 2.609525e+00 3.838382e+00 34 113 46 81 1006 1.872030e+02 3.607300e-01 
ImageE.jpg 5 68 0 3.064706e+01 1.020441e+02 4.294118e+01 74 4.217111e+00 4.839001e+00 5.124953e+00 4.302030e+00 39 111 53 83 68 2.917700e+01 1.003778e+00 
ImageE.jpg 5 69 0 3.122222e+01 9.622222e+01 4.222222e+01 7.022222e+01 4.409586e-01 4.409586e-01 4.409586e-01 4.409586e-01 32 97 43 71 9 8.328000e+00 1.630688e+00 
ImageE.jpg 5 70 0 29 96 42 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 71 0 34 94 42 70 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageE.jpg 5 72 0 31 96 40 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 73 0 28 97 42 70 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageE.jpg 5 74 0 2.993660e+01 1.005228e+02 4.172632e+01 7.271432e+01 1.405476e+00 3.474717e+00 2.072657e+00 2.420240e+00 32 107 45 77 3833 4.648170e+02 2.229383e-01 
ImageE.jpg 5 75 0 30 9.550000e+01 43 70 1.414214e+00 7.071068e-01 0 0 31 96 255 255 2 1.960000e+00 6.542259e+00 
ImageE.jpg 5 76 0 2.912500e+01 9.662500e+01 4.062500e+01 7.012500e+01 3.415650e-01 5.000000e-01 1.857418e+00 3.415650e-01 30 97 43 71 16 2.505000e+01 3.204161e-01 
ImageE.jpg 5 77 0 31 96 40 70 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageE.jpg 5 78 0 29 97 39 70 0 0 1.069045e+00 0 255 255 40 255 8 1.372000e+01 5.340619e-01 
ImageE.jpg 5 79 0 2.971429e+01 9.685714e+01 4.014286e+01 7.014286e+01 9.511897e-01 6.900656e-01 3.779645e-01 3.779645e-01 31 98 41 71 7 6.922000e+00 1.835882e+00 
ImageE.jpg 5 80 0 3.530000e+01 1.015000e+02 3.876667e+01 7.446667e+01 3.075487e+00 3.559833e+00 4.031628e+00 2.687562e+00 40 107 44 78 30 2.793700e+01 4.830272e-01 
ImageE.jpg 5 81 0 31 96 42 70 0 0 0 0 255 255 255 255 3 3.920000e+00 2.453347e+00 
ImageE.jpg 5 82 0 32 95 40 70 0 0 0 0 255 255 255 255 3 3.920000e+00 2.453347e+00 
ImageE.jpg 5 83 0 2.830000e+01 9.670000e+01 43 70 4.830459e-01 4.830459e-01 0 0 29 97 255 255 10 8.328000e+00 1.811876e+00 
ImageE.jpg 5 84 0 29 96 43 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 85 0 29 96 42 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 86 0 29 96 42 70 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageE.jpg 5 87 0 3.030000e+01 9.635000e+01 40 70 9.787210e-01 4.893605e-01 0 0 31 97 255 255 20 1.536600e+01 1.064433e+00 
ImageE.jpg 5 88 0 28 97 40 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 89 0 2.945455e+01 9.681818e+01 4.172727e+01 7.045455e+01 5.222330e-01 4.045199e-01 1.420627e+00 5.222330e-01 30 97 43 71 11 1.095800e+01 1.151171e+00 
ImageE.jpg 5 90 0 3.077778e+01 9.611111e+01 4.255556e+01 7.044444e+01 1.481366e+00 7.817360e-01 7.264832e-01 5.270463e-01 32 97 44 71 9 7.683000e+00 1.915979e+00 
ImageE.jpg 5 91 0 31 96 40 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 92 0 36 96 36 71 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 93 0 4.175000e+01 9.175000e+01 3.850000e+01 7.050000e+01 9.574271e-01 9.574271e-01 3.785939e+00 1 43 93 44 72 4 5.905000e+00 1.441551e+00 
ImageE.jpg 5 94 0 29 96 43 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 95 0 2.912500e+01 96 42 70 5.000000e-01 0 0 0 31 255 255 255 16 1.199200e+01 1.398127e+00 
ImageE.jpg 5 96 0 3.214286e+01 9.571429e+01 4.242857e+01 7.042857e+01 6.900656e-01 7.559289e-01 5.345225e-01 5.345225e-01 33 97 43 71 7 6.368000e+00 2.169211e+00 
ImageE.jpg 5 97 0 3.180000e+01 9.520000e+01 4.260000e+01 7.020000e+01 1.923538e+00 8.366600e-01 5.477226e-01 4.472136e-01 34 96 43 71 5 7.592000e+00 1.090103e+00 
ImageE.jpg 5 98 0 3.060442e+01 9.837883e+01 4.166180e+01 7.153956e+01 1.303075e+00 1.863650e+00 1.431258e+00 1.329376e+00 33 102 44 74 2806 4.411980e+02 1.811467e-01 
ImageE.jpg 5 99 0 32 95 40 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 100 0 3.166667e+01 9.533333e+01 42 70 5.773503e-01 5.773503e-01 0 0 32 96 255 255 3 3.093000e+00 3.940681e+00 
ImageE.jpg 5 101 0 2.966667e+01 9.633333e+01 41 70 1.154701e+00 1.154701e+00 1.732051e+00 0 31 97 43 255 3 4.590000e+00 1.789393e+00 
ImageE.jpg 5 102 0 3.050000e+01 9.620000e+01 40 70 1.080123e+00 6.324555e-01 0 0 32 97 255 255 10 1.681300e+01 4.445488e-01 
ImageE.jpg 5 103 0 31 96 40 70 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageE.jpg 5 104 0 31 96 40 70 0 0 0 0 255 255 255 255 3 3.920000e+00 2.453347e+00 
ImageE.jpg 5 105 0 3.125000e+01 9.625000e+01 4.225000e+01 7.025000e+01 4.409586e-01 4.409586e-01 4.409586e-01 4.409586e-01 32 97 43 71 28 2.332200e+01 6.468988e-01 
ImageE.jpg 5 106 0 31 96 42 70 0 0 0 0 255 255 255 255 4 3.556000e+00 3.975084e+00 
ImageE.jpg 5 107 0 31 96 42 70 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageE.jpg 5 108 0 32 95 42 70 0 0 0 0 255 255 255 255 1 0 Inf 
ImageE.jpg 5 109 0 31 96 42 70 0 0 0 0 255 255 255 255 13 1.019700e+01 1.571116e+00 
